,index,home_team_total_fifa_points,home_team_fifa_rank,away_team_total_fifa_points,away_team_fifa_rank
986,20414,1050,12,571,55
987,16323,533,66,787,27
988,16064,886,21,1022,13
989,18112,274,125,154,161
990,21789,1481,35,1293,82
991,22994,1377,63,1647,10
992,18341,469,76,950,19
993,19250,726,35,551,62
994,22040,1593,16,1191,107
995,15217,106,168,126,161
996,16093,665,40,505,67
997,14329,191,138,918,15
998,22895,1268,90,1245,95
999,17524,1126,12,379,87
1000,16414,314,107,967,15
1001,22613,1010,162,904,188
1002,23886,1380,63,1305,76
1003,14893,565,55,488,70
1004,19616,165,153,200,141
1005,22378,1072,143,1165,116
1006,21126,1155,120,1057,149
1007,18234,1130,10,1072,11
1008,14604,618,45,838,24
1009,15656,263,126,384,92
1010,21268,1424,49,1299,80
1011,18483,589,53,546,62
1012,15876,1022,13,176,144
1013,15892,262,119,475,77
1014,14570,346,97,432,79
1015,19375,566,62,186,147
1016,23861,1452,46,1339,71
1017,15954,1134,7,662,39
1018,21830,1457,42,1205,105
1019,22048,1603,13,1621,11
1020,22354,1306,80,1427,50
1021,16590,291,110,407,85
1022,17037,723,31,1211,10
1023,21260,1365,62,1298,81
1024,22039,1236,98,1446,45
1025,15115,323,107,299,112
1026,17529,500,71,1145,10
1027,22058,1290,85,1489,30
1028,23897,1049,150,966,171
1029,14683,297,114,461,70
1030,19944,1001,19,866,26
1031,21420,1019,157,1163,116
1032,18555,163,161,68,183
1033,17823,696,40,312,104
1034,16018,1136,6,1059,11
1035,20054,622,55,563,59
1036,20680,1240,98,1409,49
1037,23450,1531,26,1434,51
1038,19448,912,19,626,59
1039,22288,1303,81,1243,95
1040,23083,1358,68,1643,13
1041,20628,979,169,909,190
1042,16505,720,34,1077,11
1043,23467,1035,153,996,162
1044,14744,293,112,456,73
1045,18741,263,135,390,87
1046,18198,671,40,470,73
1047,19606,286,114,247,127
1048,22002,1639,7,1642,6
1049,19604,751,35,312,105
1050,16688,1219,4,626,46
1051,19239,318,107,280,121
1052,22225,1287,86,1215,101
1053,15985,312,112,209,140
1054,16684,233,124,253,116
1055,22821,1375,64,1449,44
1056,19974,806,33,498,71
1057,20064,437,79,328,102
1058,21593,1429,51,1381,61
1059,21489,1473,36,985,171
1060,21626,1506,26,1327,72
1061,17532,887,24,771,36
1062,16108,498,69,593,51
1063,14593,803,26,1014,12
1064,23195,1451,41,1397,62
1065,15711,389,92,316,110
1066,18696,51,193,220,147
1067,14275,645,41,655,39
1068,15002,1308,3,612,43
1069,16361,688,39,854,22
1070,20206,740,37,1105,13
1071,20660,1086,141,1205,106
1072,18607,885,20,696,38
1073,14418,468,73,287,112
1074,14929,890,18,792,27
1075,19013,279,128,245,135
1076,20384,1182,8,239,126
1077,17838,748,34,312,104
1078,15079,289,117,329,106
1079,20782,940,180,1335,70
1080,21414,1207,105,1381,61
1081,16371,206,139,263,121
1082,18187,179,152,602,50
1083,22295,1112,130,936,180
1084,15847,212,139,1472,2
1085,22302,1780,1,1562,18
1086,20551,1104,135,960,173
1087,15285,518,59,625,41
1088,21773,1433,49,1047,152
1089,19923,889,23,1134,11
1090,22960,1352,71,1529,24
1091,20367,427,74,204,139
1092,20723,1089,140,1350,67
1093,15978,772,30,624,47
1094,21678,1294,82,1586,13
1095,21835,1601,13,1274,90
1096,23500,1740,6,1367,67
1097,14889,556,59,550,61
1098,19397,1165,12,11,204
1099,17610,156,150,303,107
1100,18421,296,116,517,64
1101,17750,341,96,1145,11
1102,14446,459,74,137,154
1103,23895,1025,156,842,205
1104,21643,1365,66,987,167
1105,19860,471,73,945,20
1106,20920,1171,116,1317,76
1107,14250,260,114,112,158
1108,21554,908,190,1131,126
1109,22850,1223,101,1216,102
1110,22175,1568,18,1539,23
1111,21988,959,175,1174,115
1112,18096,117,170,111,171
1113,19924,705,45,806,33
1114,16402,836,22,639,47
1115,22819,1555,20,1397,58
1116,18909,620,46,1584,1
1117,17237,170,147,285,112
1118,20114,389,89,260,124
1119,14775,476,69,888,18
1120,15812,433,82,506,65
1121,17246,1191,7,604,48
1122,20023,45,190,282,115
1123,18982,346,98,85,182
1124,18723,878,22,947,15
1125,21519,1228,100,1569,16
1126,16480,351,99,407,88
1127,14918,547,60,448,77
1128,18161,12,201,59,190
1129,17502,581,58,630,50
1130,16410,385,93,706,36
1131,16368,382,96,167,150
1132,16744,203,128,118,156
1133,14781,313,106,399,91
1134,17333,684,35,558,52
1135,18862,855,25,364,95
1136,17886,1053,12,893,23
1137,22811,1423,50,1432,45
1138,19137,663,40,605,50
1139,14545,461,71,264,117
1140,14650,578,53,150,152
1141,22375,1461,39,1379,62
1142,19086,839,26,347,98
1143,19515,811,32,1365,5
1144,23508,1058,145,1282,83
1145,21448,1022,156,995,166
1146,16131,688,39,241,130
1147,22970,1363,67,1083,136
1148,20185,148,153,145,155
1149,16509,431,85,241,129
1150,18315,63,188,78,182
1151,17255,228,129,45,185
1152,15588,427,86,332,102
1153,14447,777,26,1089,8
1154,19800,172,152,218,137
1155,15917,165,147,1173,5
1156,17509,188,142,137,153
1157,21041,948,179,968,173
1158,23417,1557,21,1333,75
1159,15447,583,52,324,106
1160,17146,25,193,25,193
1161,18926,573,56,279,128
1162,20615,1014,159,1308,77
1163,15758,608,41,554,56
1164,21528,1136,124,909,189
1165,17137,295,107,365,88
1166,16406,605,52,490,75
1167,16559,14,200,147,149
1168,20032,178,148,93,178
1169,15283,709,32,275,123
1170,16920,981,15,881,20
1171,21527,839,211,1258,93
1172,22568,1631,10,1404,55
1173,17286,531,59,128,157
1174,18294,490,68,320,107
1175,20973,1355,67,1344,70
1176,21575,1088,133,904,192
1177,14888,529,64,292,112
1178,14277,319,102,54,184
1179,16995,584,45,142,150
1180,23846,1012,158,1159,114
1181,23458,1648,11,1332,76
1182,22514,1555,20,1361,67
1183,23223,840,204,862,199
1184,17132,1201,9,1149,11
1185,15180,1017,10,626,42
1186,20688,1483,29,1418,47
1187,17513,125,159,85,172
1188,22446,1185,106,1306,80
1189,22351,1567,17,1307,79
1190,15432,1022,11,550,57
1191,22940,1282,84,1392,60
1192,15016,500,67,236,138
1193,23138,791,210,1033,156
1194,21967,1398,55,1351,67
1195,19996,705,45,931,20
1196,15968,153,155,540,56
1197,14615,424,83,288,109
1198,22412,1391,58,998,163
1199,14761,778,26,476,69
1200,19732,375,89,246,129
1201,16847,626,46,440,76
1202,23538,1131,127,1158,113
1203,18505,161,158,49,193
1204,18339,551,63,552,62
1205,15160,32,194,13,199
1206,23114,1158,116,1404,58
1207,20442,2017,14,2164,2
1208,23498,1440,50,1458,44
1209,17089,364,89,855,24
1210,19620,296,109,365,93
1211,22936,1647,10,1399,59
1212,22456,1440,45,1350,68
1213,18956,316,112,772,32
1214,17351,340,97,412,79
1215,18329,552,62,586,57
1216,16453,551,63,1050,10
1217,19947,600,61,679,48
1218,14416,105,166,24,191
1219,19689,116,171,192,146
1220,21304,1580,13,1561,16
1221,21068,1427,46,1393,57
1222,23919,1553,23,1499,35
1223,23730,1147,118,962,173
1224,18753,263,135,348,97
1225,15366,59,184,1,206
1226,20607,1123,126,1489,27
1227,17405,156,150,318,102
1228,17668,800,34,438,77
1229,23194,1257,89,1343,74
1230,16283,614,49,538,64
1231,19501,1193,12,69,186
1232,20095,747,39,260,124
1233,15071,248,130,366,93
1234,19845,696,44,447,78
1235,16424,51,182,639,47
1236,14835,267,123,380,94
1237,17594,552,60,340,97
1238,16348,699,35,617,48
1239,23265,1305,80,1148,116
1240,18209,582,57,610,47
1241,17621,383,86,340,97
1242,20924,1296,81,1335,69
1243,22046,917,186,886,195
1244,16897,546,57,857,22
1245,16714,60,180,79,169
1246,16972,120,160,362,88
1247,20204,552,60,791,33
1248,19126,165,156,259,129
1249,16225,174,147,494,71
1250,19088,533,65,971,18
1251,19610,407,85,540,66
1252,16621,566,58,311,105
1253,17493,224,126,168,145
1254,23406,1561,20,1339,73
1255,22332,1279,87,1614,12
1256,20190,363,97,90,181
1257,20187,437,77,440,76
1258,19163,471,73,298,119
1259,21282,1501,25,1142,123
1260,19762,822,28,776,34
1261,16726,233,120,367,92
1262,19091,792,30,776,33
1263,15609,313,112,168,148
1264,14553,599,47,321,102
1265,15029,149,155,148,156
1266,17746,323,99,226,122
1267,19253,415,84,380,89
1268,15025,74,183,133,160
1269,21972,1459,41,1325,75
1270,20074,1098,12,997,18
1271,23908,1658,10,1588,18
1272,18152,66,186,61,187
1273,15382,515,61,179,146
1274,15850,157,151,285,116
1275,15372,59,184,41,189
1276,21398,1163,116,1251,96
1277,14337,68,182,426,76
1278,15745,113,162,175,147
1279,20017,54,185,138,156
1280,23022,1116,131,1280,85
1281,17371,336,97,271,113
1282,14861,218,140,313,106
1283,14576,859,22,854,23
1284,16737,160,140,203,128
1285,17805,673,45,149,148
1286,18147,398,84,455,75
1287,23550,1437,52,1345,71
1288,22068,1274,89,1282,87
1289,19841,141,159,148,156
1290,14286,1329,3,472,68
1291,23744,1444,49,1600,17
1292,19676,446,77,578,64
1293,21374,896,195,1049,150
1294,19254,420,83,174,154
1295,20715,1129,125,1408,50
1296,17878,716,40,181,146
1297,17541,1,208,51,185
1298,21005,1273,90,991,165
1299,15789,105,165,281,117
1300,22939,1402,57,1410,54
1301,15803,53,183,98,167
1302,16449,200,141,101,170
1303,18719,1293,5,571,56
1304,19709,11,204,896,23
1305,22557,1256,93,853,204
1306,22951,1153,118,1166,113
1307,22251,1476,35,1314,79
1308,23684,1452,46,1504,30
1309,18913,334,100,509,65
1310,23534,1358,68,1292,81
1311,21582,1466,38,1463,39
1312,17348,207,136,128,157
1313,22837,1661,8,1429,47
1314,14628,1352,3,1425,2
1315,20801,1306,79,1338,68
1316,19473,130,164,75,185
1317,23311,1431,51,1255,90
1318,19928,1332,5,1059,16
1319,14815,644,40,549,59
1320,23052,1159,115,1410,54
1321,21688,950,177,1053,152
1322,21293,1384,58,1424,49
1323,14607,321,102,393,88
1324,23552,1000,161,1034,154
1325,17127,601,42,424,75
1326,16691,862,22,771,30
1327,16708,15,199,128,154
1328,15150,368,92,608,42
1329,17322,674,37,919,20
1330,17302,809,29,1307,6
1331,18974,96,178,80,183
1332,15129,368,92,491,70
1333,14895,419,82,803,25
1334,19640,324,101,159,156
1335,23468,1325,74,1264,88
1336,18623,390,87,499,72
1337,21433,1429,50,939,181
1338,14284,415,79,364,88
1339,15390,134,158,859,21
1340,18778,982,12,1266,6
1341,16819,759,30,449,78
1342,22053,1279,88,1141,123
1343,14687,173,145,393,91
1344,14270,307,106,103,166
1345,18954,1227,7,11,203
1346,21614,1075,139,1532,22
1347,18362,784,32,760,36
1348,14652,1043,8,863,21
1349,18182,289,118,589,53
1350,16310,385,91,159,151
1351,23778,911,186,1208,100
1352,21877,1076,138,1481,35
1353,15347,507,62,912,16
1354,15162,489,64,398,88
1355,14285,521,63,387,84
1356,23540,1233,94,1182,104
1357,15726,389,92,646,39
1358,20580,1192,110,1288,84
1359,17949,1145,9,635,46
1360,15173,449,73,307,109
1361,19044,323,110,374,94
1362,14430,83,174,286,113
1363,15852,128,164,101,170
1364,22791,1162,115,1168,111
1365,23170,1527,25,1437,46
1366,18101,962,17,738,34
1367,14408,1016,9,1156,6
1368,14611,555,57,854,23
1369,16615,358,96,792,26
1370,20153,685,45,1196,8
1371,19153,739,36,1027,16
1372,19066,837,27,152,159
1373,19079,601,51,259,129
1374,20496,1130,127,1459,36
1375,14573,428,81,184,139
1376,21052,1614,6,1481,31
1377,17282,558,52,551,55
1378,22209,812,210,890,195
1379,18801,631,43,521,66
1380,19666,399,83,614,57
1381,22511,1505,29,948,177
1382,15553,216,138,148,156
1383,14477,411,82,200,131
1384,18750,842,27,1266,6
1385,20295,364,93,228,133
1386,15595,317,110,168,148
1387,15112,515,64,110,169
1388,19589,498,72,838,26
1389,17095,371,87,208,137
1390,21530,1610,10,1604,12
1391,20955,1309,79,1258,93
1392,14522,834,23,398,86
1393,22106,1215,101,1274,89
1394,17782,140,150,137,151
1395,19562,102,177,103,176
1396,22814,1629,11,1361,67
1397,18630,144,165,529,68
1398,18361,710,40,551,63
1399,18206,328,104,668,41
1400,23724,1145,120,1076,140
1401,17925,39,193,1142,10
1402,23366,1156,114,1417,56
1403,19738,734,36,643,52
1404,19415,190,140,327,104
1405,22962,1305,79,1386,61
1406,22006,1347,68,1213,102
1407,18131,455,75,398,84
1408,20156,593,55,506,67
1409,20375,230,129,321,105
1410,23358,1561,20,1138,121
1411,20411,1298,3,909,21
1412,17097,616,40,1228,8
1413,22092,1426,50,1603,13
1414,19864,218,137,400,88
1415,14696,228,136,461,70
1416,23689,1409,56,1339,71
1417,17613,60,189,64,185
1418,17447,693,40,594,50
1419,15863,1609,1,422,87
1420,21617,1455,42,1415,52
1421,16838,419,81,798,24
1422,14793,244,130,98,175
1423,22643,1151,120,1043,152
1424,22108,1167,116,1368,64
1425,14459,531,60,558,55
1426,14622,99,171,103,169
1427,16821,794,25,1038,12
1428,21979,1331,73,1464,39
1429,22864,1386,61,1260,92
1430,15212,620,45,854,19
1431,21290,1397,54,1302,79
1432,16066,498,69,482,73
1433,21049,1344,70,1063,148
1434,18930,85,182,677,40
1435,15096,596,45,371,91
1436,20845,1317,75,1233,99
1437,21118,1516,21,1458,38
1438,19422,902,20,351,92
1439,17468,45,188,190,142
1440,20681,1378,58,1433,42
1441,15391,406,88,501,65
1442,19665,340,97,255,125
1443,18901,528,64,631,43
1444,16190,993,14,609,50
1445,22055,1664,4,1550,21
1446,22827,1104,133,865,199
1447,15142,207,143,338,101
1448,15404,625,43,500,66
1449,19168,270,124,93,179
1450,14465,713,36,368,93
1451,17747,582,59,916,24
1452,14384,498,65,1329,3
1453,18745,924,17,947,15
1454,15610,446,79,405,92
1455,14371,207,131,325,101
1456,19205,424,81,1103,14
1457,16010,498,69,454,79
1458,22838,1238,96,1166,112
1459,22893,1401,58,1067,142
1460,14892,565,55,4,202
1461,18541,809,29,148,165
1462,19997,562,65,1217,8
1463,23040,1174,111,1254,90
1464,16300,539,63,297,115
1465,21207,1425,46,1276,89
1466,15560,159,152,148,156
1467,20963,970,172,907,192
1468,18681,802,31,852,23
1469,18477,505,67,413,82
1470,21078,1501,25,1238,97
1471,15208,675,35,779,26
1472,20450,1126,151,1373,113
1473,21644,1231,99,1015,158
1474,17967,181,146,329,100
1475,19576,1266,8,1049,17
1476,18970,684,39,474,72
1477,21198,1570,13,1240,96
1478,16985,898,23,413,73
1479,18493,142,160,298,113
1480,18796,354,99,483,74
1481,23555,1497,33,1378,62
1482,14735,911,16,514,63
1483,23359,1298,81,1127,129
1484,15045,889,19,331,104
1485,19759,108,176,231,134
1486,16845,903,18,525,62
1487,22152,1390,56,1475,37
1488,23314,1525,28,1211,98
1489,16872,1174,5,872,21
1490,23747,1289,82,1298,79
1491,18640,1383,2,592,51
1492,20116,521,64,111,166
1493,21648,1389,59,1377,62
1494,20791,1207,107,1251,95
1495,20703,1474,33,1378,58
1496,15493,994,13,1109,8
1497,19750,652,51,333,99
1498,22666,1156,119,1047,151
1499,23743,1562,22,1206,101
1500,17779,382,85,523,65
1501,18754,851,25,1310,4
1502,20999,1071,145,1131,125
1503,19645,122,164,261,121
1504,18303,369,92,377,91
1505,14402,130,154,308,104
1506,21924,1755,1,1263,93
1507,15731,450,77,570,53
1508,20838,1099,137,1207,107
1509,23224,1260,87,1202,102
1510,23731,916,184,792,210
1511,22120,1413,53,983,168
1512,22869,1492,31,1270,89
1513,23764,1584,20,1097,136
1514,16869,1090,10,1103,9
1515,20925,1196,109,1258,93
1516,23826,1500,34,1789,3
1517,20313,252,122,431,73
1518,17312,560,51,495,66
1519,22373,1609,14,1082,136
1520,18682,101,178,114,174
1521,22193,1314,79,1380,60
1522,22336,1048,151,1360,66
1523,23245,1681,8,1527,25
1524,14603,595,49,898,19
1525,20121,405,83,332,101
1526,23009,1245,93,1040,154
1527,21169,1433,43,1550,17
1528,18934,719,36,1323,4
1529,22549,1368,64,1283,85
1530,20898,1171,116,1229,100
1531,17331,288,111,292,109
1532,16983,220,128,69,179
1533,17569,423,83,881,25
1534,23702,1105,135,1040,153
1535,21319,1105,131,1346,68
1536,22824,1079,137,1178,106
1537,19717,293,110,926,20
1538,20745,1400,55,1237,98
1539,17441,563,54,408,80
1540,16270,494,71,566,59
1541,22771,1161,117,1175,107
1542,17270,128,157,153,151
1543,19198,426,82,889,21
1544,21984,1470,38,1494,29
1545,19178,235,129,100,179
1546,15571,159,152,216,138
1547,14464,109,161,439,78
1548,20039,563,59,560,60
1549,15883,378,96,584,51
1550,22657,1462,38,1783,1
1551,15415,550,57,555,56
1552,23695,812,209,873,195
1553,18509,265,133,273,129
1554,15227,287,117,396,90
1555,16690,745,33,1255,3
1556,18668,562,59,677,40
1557,17845,436,77,607,52
1558,19071,617,48,331,104
1559,21724,928,182,1583,15
1560,20853,1401,53,1254,94
1561,16679,560,59,528,66
1562,21611,1493,29,1522,23
1563,23285,1513,29,1309,79
1564,16631,743,32,581,53
1565,15606,390,97,419,90
1566,23703,978,168,1324,75
1567,18380,789,31,595,50
1568,22316,1066,146,1257,94
1569,19468,704,41,188,141
1570,20265,431,73,226,135
1571,21310,1219,101,1314,78
1572,21073,1501,25,1565,13
1573,18222,646,45,743,35
1574,22241,934,180,1193,107
1575,23589,1411,58,1585,19
1576,22147,1483,34,1505,27
1577,18461,563,59,456,78
1578,20030,220,135,62,184
1579,22904,1083,136,1450,43
1580,19328,785,35,428,81
1581,18761,982,12,768,33
1582,16820,158,141,234,119
1583,20816,1354,65,1356,64
1584,16809,196,131,521,62
1585,21808,1371,61,1458,41
1586,15967,662,39,393,96
1587,21377,1061,148,989,169
1588,19912,71,181,128,160
1589,23251,1364,64,1192,103
1590,17336,841,25,636,40
1591,22313,1301,83,1391,58
1592,16365,324,105,79,173
1593,14745,143,153,26,196
1594,18000,1419,1,764,31
1595,14316,598,48,1174,5
1596,17275,262,119,135,155
1597,19395,89,181,92,180
1598,21606,1206,105,1191,109
1599,16598,324,103,535,65
1600,23673,1500,33,1635,14
1601,19107,500,72,575,55
1602,16137,554,60,325,102
1603,16982,381,81,348,92
1604,23103,1174,111,1563,19
1605,23811,1635,14,1709,7
1606,20000,884,24,619,58
1607,20910,1335,69,1196,109
1608,22426,983,169,867,200
1609,23235,1460,39,863,198
1610,18854,768,34,822,28
1611,22204,1589,16,1639,6
1612,20350,646,45,635,47
1613,18431,593,52,784,33
1614,20314,1040,13,635,47
1615,22139,1579,17,1622,10
1616,18420,742,37,285,120
1617,18031,926,19,582,55
1618,19777,78,183,340,97
1619,18063,619,51,486,71
1620,16457,836,22,1260,3
1621,18774,924,17,768,33
1622,19221,742,33,329,103
1623,22561,826,208,1323,76
1624,19302,591,60,663,47
1625,21764,1482,34,1140,124
1626,23078,1282,84,1040,154
1627,15473,54,185,166,151
1628,22597,1458,40,1362,66
1629,21727,987,167,1088,133
1630,19384,333,100,276,120
1631,14848,376,95,244,130
1632,20160,1128,11,1052,15
1633,23260,1175,109,1139,123
1634,21161,1450,40,1368,62
1635,22471,1330,73,1251,95
1636,23485,1375,63,1303,78
1637,18110,164,157,964,16
1638,18192,476,71,288,120
1639,20431,571,55,909,21
1640,19915,302,108,120,163
1641,23690,1130,128,1061,145
1642,15770,1124,8,1164,4
1643,23522,1030,155,1077,139
1644,20768,1568,13,1452,37
1645,16786,42,184,284,106
1646,17860,85,177,66,180
1647,19187,534,65,638,48
1648,19105,1167,10,167,155
1649,17370,138,154,193,142
1650,23056,1158,117,1418,50
1651,19918,1012,18,681,47
1652,19216,543,64,726,35
1653,22121,1602,14,1600,15
1654,19162,270,124,121,171
1655,22786,1555,20,1290,83
1656,20082,399,88,187,146
1657,20894,1436,41,1295,82
1658,15047,349,97,819,24
1659,19291,1042,16,798,31
1660,20138,95,178,48,189
1661,18228,759,33,637,46
1662,18864,866,24,1107,13
1663,18764,735,35,1383,2
1664,18856,389,85,197,153
1665,20907,1481,29,1106,135
1666,22709,1609,12,1666,5
1667,23330,1512,29,1350,70
1668,20471,1561,15,1726,1
1669,14831,708,35,549,59
1670,19313,102,181,306,112
1671,14937,890,18,1344,2
1672,23906,1761,5,1466,40
1673,17257,875,21,624,43
1674,18360,374,91,580,60
1675,18240,157,161,251,133
1676,18699,846,26,851,24
1677,22164,1354,66,890,195
1678,20247,919,23,871,26
1679,18429,809,29,1070,12
1680,22247,1292,84,1344,70
1681,20932,1236,99,1196,109
1682,21747,1206,105,1522,23
1683,20730,991,165,1004,160
1684,22665,1600,15,1413,53
1685,20396,879,24,543,57
1686,15077,608,42,515,64
1687,16197,98,169,208,141
1688,17069,507,54,839,25
1689,22501,1449,43,1259,91
1690,21285,1375,60,1496,28
1691,21201,1419,51,1539,19
1692,20758,1254,94,1300,82
1693,19976,1444,4,720,41
1694,19073,269,125,570,56
1695,21488,1477,35,1631,6
1696,17548,93,166,125,158
1697,17735,195,132,137,151
1698,19532,686,46,1422,4
1699,15728,781,28,517,64
1700,14674,173,145,51,187
1701,18559,631,45,416,83
1702,16550,670,40,441,83
1703,15538,639,38,851,22
1704,22938,1049,150,1147,123
1705,22034,1267,91,1347,68
1706,15022,327,104,498,68
1707,21317,1495,30,1302,79
1708,21786,1409,52,1319,77
1709,18306,78,182,49,192
1710,18677,688,39,312,111
1711,21537,1461,41,1209,104
1712,14263,104,165,10,197
1713,20851,1409,50,1268,90
1714,22075,1223,100,1155,119
1715,20919,1236,99,1436,41
1716,20954,1481,29,1414,50
1717,14786,605,47,431,82
1718,21763,1299,81,1055,150
1719,15313,459,72,174,147
1720,15113,456,77,127,163
1721,16696,1158,6,966,16
1722,18111,379,89,198,144
1723,14724,371,95,354,98
1724,19100,567,58,322,110
1725,21345,1278,85,1148,122
1726,21553,940,180,1072,144
1727,23096,1725,6,1645,12
1728,20536,1468,35,1493,26
1729,17205,114,160,352,92
1730,17113,1455,4,238,127
1731,17556,331,100,376,91
1732,18666,842,27,281,127
1733,14512,924,15,250,124
1734,19476,331,100,660,51
1735,17290,615,45,837,26
1736,22759,1629,11,1487,32
1737,20035,269,120,442,77
1738,15963,662,38,752,32
1739,20233,302,111,192,144
1740,15061,1288,3,995,10
1741,16430,101,170,362,99
1742,17560,129,156,137,153
1743,20433,1198,7,1241,5
1744,23011,1735,5,1673,8
1745,23143,1247,92,1090,136
1746,17975,114,169,349,93
1747,22721,1641,8,1476,35
1748,19076,1090,12,568,57
